Version ,Date,Company,Company Code,Company Code Description,Currency,Sales Org,Sales Org Name,Country,Region,City,Product,Product Description,UOM,UOM Description,Product Group,Customer,Customer Name,Customer Country,Customer City,Profit Center,Profit Center Description,Account,Audit Trail,ASP,Volume,Revenue,COGS_SP,COGS
Actual,202409,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US10,South,Miami,HY380,HydroSil,kg,Kilograms,General Chemicals,2300,INEOS,UK,London,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,1891,5200,9833200,936,4867200
Actual,202412,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US10,South,Miami,RE630,ReactoMax,kg,Kilograms,General Chemicals,2300,INEOS,UK,London,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,8140,5200,42328000,4390,22828000
Actual,202408,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US9,Northeast,Boston,OX140,OxidaClear,kg,Kilograms,General Chemicals,2000,BlueMatter Labs,USA3,San Diego,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2140,33800,72332000,1498,50632400
Actual,202411,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US5,Northeast,Philadelphia,PO450,PolyZyme,kg,Kilograms,General Chemicals,3500,Covestro,GER,Leverkusen,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,1121,6500,7286500,911,5921500
Actual,202407,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US8,Midwest,Detroit,OR102,Organic Reagent,g,Grams,Reagents,2300,INEOS,UK,London,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2400,27000,64800000,1820,49140000
Actual,202408,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US11,South,Atlanta,CAT350,CatalyPro,kg,Kilograms,General Chemicals,5000,ExxonMobil Chemical,USA4,Spring,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,5400,7800,42120000,3988,31106400
Actual,202408,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US5,Northeast,Philadelphia,CAT350,CatalyPro,kg,Kilograms,General Chemicals,2100,SABIC,SA,Riyadh,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,5400,2600,14040000,3988,10368800
Actual,202408,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US5,Northeast,Philadelphia,CAT350,CatalyPro,kg,Kilograms,General Chemicals,5000,ExxonMobil Chemical,USA4,Spring,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,5400,5200,28080000,3988,20737600
Actual,202408,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US10,South,Miami,PC103,Polyethylene Compound,kg,Kilograms,Polymers,5500,Shell Chemicals,USA5,Houston,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,1024,7800,7987200,635,4953000
Actual,202411,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US12,Midwest,Chicago,GCP110,General Chemical Product,kg,Kilograms,General Chemicals,5500,Shell Chemicals,USA5,Houston,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,899,6500,5843500,465,3022500
Actual,202412,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US5,Northeast,Philadelphia,PC103,Polyethylene Compound,kg,Kilograms,Polymers,2100,SABIC,SA,Riyadh,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,1024,23400,23961600,635,14859000
Actual,202410,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US12,Midwest,Chicago,RE630,ReactoMax,kg,Kilograms,General Chemicals,5500,Shell Chemicals,USA5,Houston,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,8140,11700,95238000,4390,51363000
Actual,202408,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US11,South,Atlanta,BI370,BioSolva,kg,Kilograms,General Chemicals,2100,SABIC,SA,Riyadh,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2999,10400,31189600,1877,19520800
Actual,202408,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US7,Midwest,Minneapolis,BI370,BioSolva,kg,Kilograms,General Chemicals,2300,INEOS,UK,London,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2999,6500,19493500,1877,12200500
Actual,202407,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US5,Northeast,Philadelphia,OX140,OxidaClear,kg,Kilograms,General Chemicals,2300,INEOS,UK,London,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2140,10400,22256000,1498,15579200
Actual,202409,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US7,Midwest,Minneapolis,SY300,Syntholene,kg,Kilograms,General Chemicals,5000,ExxonMobil Chemical,USA4,Spring,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,3672,33800,124113600,2731,92307800
Actual,202411,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US3,South,Houston,BO520,Bondex,kg,Kilograms,General Chemicals,2000,BlueMatter Labs,USA3,San Diego,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,2888,6500,18772000,2400,15600000
Actual,202408,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US12,Midwest,Chicago,BO520,Bondex,kg,Kilograms,General Chemicals,2100,SABIC,SA,Riyadh,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,2888,29900,86351200,2400,71760000
Actual,202410,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US7,Midwest,Minneapolis,GC135,General Chemicals,kg,Kilograms,General Chemicals,2100,SABIC,SA,Riyadh,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,3200,6500,20800000,2100,13650000
Actual,202410,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US7,Midwest,Minneapolis,OR102,Organic Reagent,g,Grams,Reagents,2000,BlueMatter Labs,USA3,San Diego,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2400,30000,72000000,1820,54600000
Actual,202410,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US7,Midwest,Minneapolis,SY300,Syntholene,kg,Kilograms,General Chemicals,2100,SABIC,SA,Riyadh,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,3672,40300,147981600,2731,110059300
Actual,202407,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US5,Northeast,Philadelphia,GC135,General Chemicals,kg,Kilograms,General Chemicals,3500,Covestro,GER,Leverkusen,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,3200,7800,24960000,2100,16380000
Actual,202410,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US7,Midwest,Minneapolis,BI370,BioSolva,kg,Kilograms,General Chemicals,2000,BlueMatter Labs,USA3,San Diego,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,2999,36400,109163600,1877,68322800
Actual,202412,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US4,West,San Francisco,HY380,HydroSil,kg,Kilograms,General Chemicals,5000,ExxonMobil Chemical,USA4,Spring,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,1891,7800,14749800,936,7300800
Actual,202407,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US6,Northeast,New York,BO520,Bondex,kg,Kilograms,General Chemicals,5500,Shell Chemicals,USA5,Houston,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2888,5200,15017600,2400,12480000
Actual,202411,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US7,Midwest,Minneapolis,PC103,Polyethylene Compound,kg,Kilograms,Polymers,5000,ExxonMobil Chemical,USA4,Spring,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,1024,22100,22630400,635,14033500
Actual,202410,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US10,South,Miami,BI370,BioSolva,kg,Kilograms,General Chemicals,1002,BASF Corporation,USA1,Florham Park,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2999,33800,101366200,1877,63442600
Actual,202409,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US1,West,Los Angeles,OR102,Organic Reagent,g,Grams,Reagents,2000,BlueMatter Labs,USA3,San Diego,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2400,15000,36000000,1820,27300000
Actual,202408,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US2,West,Seattle,IS101,Industrial Solvent,L,Liters,Solvents,5000,ExxonMobil Chemical,USA4,Spring,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,3600,9360000,1890,6804000
Actual,202411,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US11,South,Atlanta,GCP110,General Chemical Product,kg,Kilograms,General Chemicals,2100,SABIC,SA,Riyadh,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,899,53300,47916700,465,24784500
Actual,202412,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US11,South,Atlanta,HY380,HydroSil,kg,Kilograms,General Chemicals,1001,Dow Chemical,USA2,Midland,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,1891,6500,12291500,936,6084000
Actual,202409,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US8,Midwest,Detroit,CAT350,CatalyPro,kg,Kilograms,General Chemicals,2100,SABIC,SA,Riyadh,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,5400,6500,35100000,3988,25922000
Actual,202411,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US4,West,San Francisco,CAT350,CatalyPro,kg,Kilograms,General Chemicals,2000,BlueMatter Labs,USA3,San Diego,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,5400,23400,126360000,3988,93319200
Actual,202412,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US9,Northeast,Boston,RE630,ReactoMax,kg,Kilograms,General Chemicals,2000,BlueMatter Labs,USA3,San Diego,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,8140,10400,84656000,4390,45656000
Actual,202410,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US5,Northeast,Philadelphia,OR102,Organic Reagent,g,Grams,Reagents,3500,Covestro,GER,Leverkusen,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,2400,12000,28800000,1820,21840000
Actual,202411,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US2,West,Seattle,BO520,Bondex,kg,Kilograms,General Chemicals,1002,BASF Corporation,USA1,Florham Park,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,2888,7800,22526400,2400,18720000
Actual,202411,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US1,West,Los Angeles,GCP110,General Chemical Product,kg,Kilograms,General Chemicals,5000,ExxonMobil Chemical,USA4,Spring,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,899,37700,33892300,465,17530500
Actual,202411,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US2,West,Seattle,HY380,HydroSil,kg,Kilograms,General Chemicals,3500,Covestro,GER,Leverkusen,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,1891,6500,12291500,936,6084000
Actual,202407,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US4,West,San Francisco,GCP110,General Chemical Product,kg,Kilograms,General Chemicals,2100,SABIC,SA,Riyadh,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,899,7800,7012200,465,3627000
Actual,202409,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US10,South,Miami,BO520,Bondex,kg,Kilograms,General Chemicals,2000,BlueMatter Labs,USA3,San Diego,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2888,14300,41298400,2400,34320000
Actual,202412,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US7,Midwest,Minneapolis,SY300,Syntholene,kg,Kilograms,General Chemicals,5500,Shell Chemicals,USA5,Houston,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,3672,10400,38188800,2731,28402400
Actual,202410,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US5,Northeast,Philadelphia,BO520,Bondex,kg,Kilograms,General Chemicals,1001,Dow Chemical,USA2,Midland,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2888,10400,30035200,2400,24960000
Actual,202408,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US4,West,San Francisco,TH260,ThermoFlux,kg,Kilograms,General Chemicals,5000,ExxonMobil Chemical,USA4,Spring,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,4300,49400,212420000,3100,153140000
Actual,202410,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US3,South,Houston,RE630,ReactoMax,kg,Kilograms,General Chemicals,2000,BlueMatter Labs,USA3,San Diego,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,8140,7800,63492000,4390,34242000
Actual,202410,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US8,Midwest,Detroit,PO450,PolyZyme,kg,Kilograms,General Chemicals,2000,BlueMatter Labs,USA3,San Diego,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,1121,11700,13115700,911,10658700
Actual,202407,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US6,Northeast,New York,CAT350,CatalyPro,kg,Kilograms,General Chemicals,5500,Shell Chemicals,USA5,Houston,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,5400,5200,28080000,3988,20737600
Actual,202407,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US7,Midwest,Minneapolis,GC135,General Chemicals,kg,Kilograms,General Chemicals,5500,Shell Chemicals,USA5,Houston,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,3200,10400,33280000,2100,21840000
Actual,202411,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US8,Midwest,Detroit,RE630,ReactoMax,kg,Kilograms,General Chemicals,2300,INEOS,UK,London,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,8140,10400,84656000,4390,45656000
Actual,202410,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US9,Northeast,Boston,PO450,PolyZyme,kg,Kilograms,General Chemicals,2100,SABIC,SA,Riyadh,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,1121,31200,34975200,911,28423200
Actual,202409,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US8,Midwest,Detroit,SY300,Syntholene,kg,Kilograms,General Chemicals,3500,Covestro,GER,Leverkusen,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,3672,57200,210038400,2731,156213200
Actual,202407,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US2,West,Seattle,IS101,Industrial Solvent,L,Liters,Solvents,2300,INEOS,UK,London,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,9600,24960000,1890,18144000
Actual,202412,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US12,Midwest,Chicago,GCP110,General Chemical Product,kg,Kilograms,General Chemicals,5500,Shell Chemicals,USA5,Houston,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,899,7800,7012200,465,3627000
Actual,202407,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US12,Midwest,Chicago,OR102,Organic Reagent,g,Grams,Reagents,2000,BlueMatter Labs,USA3,San Diego,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,2400,3000,7200000,1820,5460000
Actual,202409,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US4,West,San Francisco,HY380,HydroSil,kg,Kilograms,General Chemicals,5500,Shell Chemicals,USA5,Houston,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,1891,6500,12291500,936,6084000
Actual,202407,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US2,West,Seattle,SY300,Syntholene,kg,Kilograms,General Chemicals,2100,SABIC,SA,Riyadh,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,3672,7800,28641600,2731,21301800
Actual,202409,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US4,West,San Francisco,BO520,Bondex,kg,Kilograms,General Chemicals,5000,ExxonMobil Chemical,USA4,Spring,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,2888,2600,7508800,2400,6240000
Actual,202408,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US5,Northeast,Philadelphia,HY380,HydroSil,kg,Kilograms,General Chemicals,2100,SABIC,SA,Riyadh,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,1891,13000,24583000,936,12168000
Actual,202409,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US12,Midwest,Chicago,BI370,BioSolva,kg,Kilograms,General Chemicals,5000,ExxonMobil Chemical,USA4,Spring,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2999,2600,7797400,1877,4880200
Actual,202408,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US9,Northeast,Boston,PC103,Polyethylene Compound,kg,Kilograms,Polymers,2300,INEOS,UK,London,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,1024,7800,7987200,635,4953000
Actual,202412,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US4,West,San Francisco,OR102,Organic Reagent,g,Grams,Reagents,2100,SABIC,SA,Riyadh,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,2400,9000,21600000,1820,16380000
Actual,202411,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US9,Northeast,Boston,BI370,BioSolva,kg,Kilograms,General Chemicals,1002,BASF Corporation,USA1,Florham Park,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2999,9100,27290900,1877,17080700
Actual,202411,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US1,West,Los Angeles,PO450,PolyZyme,kg,Kilograms,General Chemicals,3500,Covestro,GER,Leverkusen,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,1121,13000,14573000,911,11843000
Actual,202407,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US11,South,Atlanta,PO450,PolyZyme,kg,Kilograms,General Chemicals,2000,BlueMatter Labs,USA3,San Diego,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,1121,11700,13115700,911,10658700
Actual,202409,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US11,South,Atlanta,PC103,Polyethylene Compound,kg,Kilograms,Polymers,5000,ExxonMobil Chemical,USA4,Spring,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,1024,7800,7987200,635,4953000
Actual,202407,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US12,Midwest,Chicago,TH260,ThermoFlux,kg,Kilograms,General Chemicals,2300,INEOS,UK,London,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,4300,2600,11180000,3100,8060000
Actual,202409,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US9,Northeast,Boston,RE630,ReactoMax,kg,Kilograms,General Chemicals,5500,Shell Chemicals,USA5,Houston,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,2600,21164000,4390,11414000
Actual,202407,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US7,Midwest,Minneapolis,BO520,Bondex,kg,Kilograms,General Chemicals,1002,BASF Corporation,USA1,Florham Park,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,2888,6500,18772000,2400,15600000
Actual,202411,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US7,Midwest,Minneapolis,OX140,OxidaClear,kg,Kilograms,General Chemicals,5500,Shell Chemicals,USA5,Houston,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,2140,13000,27820000,1498,19474000
Actual,202412,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US1,West,Los Angeles,BI370,BioSolva,kg,Kilograms,General Chemicals,2000,BlueMatter Labs,USA3,San Diego,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2999,11700,35088300,1877,21960900
Actual,202411,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US4,West,San Francisco,BI370,BioSolva,kg,Kilograms,General Chemicals,1002,BASF Corporation,USA1,Florham Park,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,2999,10400,31189600,1877,19520800
Actual,202407,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US2,West,Seattle,IS101,Industrial Solvent,L,Liters,Solvents,2000,BlueMatter Labs,USA3,San Diego,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,4800,12480000,1890,9072000
Actual,202409,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US12,Midwest,Chicago,GC135,General Chemicals,kg,Kilograms,General Chemicals,1002,BASF Corporation,USA1,Florham Park,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,3200,7800,24960000,2100,16380000
Actual,202410,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US2,West,Seattle,PC103,Polyethylene Compound,kg,Kilograms,Polymers,2000,BlueMatter Labs,USA3,San Diego,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,1024,11700,11980800,635,7429500
